,영업상태코드,소재지면적,도로명주소,사업장명,업태구분명,좌표정보(X),좌표정보(Y),lon,lat,도시
48,1,10159.33,서울특별시 동작구 시흥대로 596 (신대방동 신라스테이해링턴타워),신라스테이,관광호텔,191481.81674639,442602.765890516,126.90158616031732,37.48557936829486,서울특별시
49,1,281.12,서울특별시 중구 충무로 54-3 2층 (을지로3가),스테이 쟈스민,여관업,199321.560433852,451526.901284008,126.99021872605668,37.56602491207029,서울특별시
50,1,2821.0,서울특별시 광진구 동일로 212 (군자동),호텔컬리넌건대,관광호텔,206032.404204369,449812.167768449,127.06616375107654,37.55055632487103,서울특별시
52,1,8582.0,서울특별시 마포구 마포대로 83 (도화동 신라스테이마포 ),신라스테이 마포,관광호텔,195484.919869451,448958.582313523,126.94680842614508,37.54287353549999,서울특별시
53,1,1550.57,서울특별시 도봉구 노해로 381 (창동),맥스,여관업,204383.782399605,461131.41082739,127.04757388623123,37.6525499571545,서울특별시
54,1,982.69,서울특별시 중구 세종대로 66 (태평로2가),호텔 퍼스트스테이 명동(Hotel firststay myeongdong),여관업,197868.523984511,451095.90391229,126.97377332505758,37.56213935702518,서울특별시
56,1,2330.52,서울특별시 영등포구 영등포로 9 (양평동2가),이후 브릿지 호텔,관광호텔,189552.021760333,446847.704378567,126.87970595028042,37.523806162376815,서울특별시
57,1,4567.92,서울특별시 중구 퇴계로 334 2층~15층층 (광희동2가),맹그로브 동대문,관광호텔,200701.142404743,451316.536804153,127.00583381586996,37.56412963139056,서울특별시
58,1,3868.0,서울특별시 마포구 양화로 86 (서교동),호텔 더디자이너스 홍대,관광호텔,192647.075671686,449962.851191072,126.9146871287215,37.55190344659221,서울특별시
59,1,562.2,서울특별시 은평구 통일로 712-4 (불광동),리츠모텔,여관업,193866.606046815,456356.790912868,126.9284341245039,37.609520930213996,서울특별시
60,1,2257.68,서울특별시 양천구 가로공원로 167 캠프관광호텔 지하 1~10층 (신월동),캠프관광호텔,관광호텔,185307.072104229,448328.26558548,126.83165555525186,37.5370877636638,서울특별시
63,1,841.0,서울특별시 강서구 강서로5나길 10-3 1~7층 (화곡동),러쉬,여관업,186444.183723449,447411.965216042,126.84453830402913,37.528849474495445,서울특별시
64,1,419.85,서울특별시 성동구 왕십리로22길 17-1 1~5층 (도선동),부르네 모텔,숙박업 기타,203014.999035171,451269.829436121,127.0320231432109,37.56370430040164,서울특별시
65,1,590.13,서울특별시 강동구 진황도로43길 3 (길동),보보스모텔,여관업,212135.833474135,448176.323180125,127.1352062083202,37.53575783326924,서울특별시
66,1,4004.02,서울특별시 강북구 4.19로 135 아카데미하우스 (수유동),호텔 아카데미하우스,관광호텔,200020.571943402,459790.386206253,126.99813023064874,37.64047779508893,서울특별시
69,1,2292.63,서울특별시 노원구 상계로 26 (상계동),필름37.2호텔,여관업,205047.30712321,461392.251564365,127.05509469968943,37.65489670728012,서울특별시
72,1,603.0,서울특별시 강남구 테헤란로2길 15 (역삼동),멜리샤 호텔,여관업,202522.701520595,443890.576677975,127.02642639327709,37.497219121951666,서울특별시
73,1,36128.18,서울특별시 강서구 방화대로 94 (외발산동),메이필드호텔,관광호텔,183863.692502412,449443.610735042,126.81529995960221,37.547112667184095,서울특별시
75,1,1475.66,서울특별시 관악구 남현3길 75 (남현동),호텔야자 사당점,여관업,198219.957648914,441490.435909411,126.97777503533649,37.47559526461018,서울특별시
76,1,812.01,서울특별시 서대문구 연세로2길 46 (창천동),맥,일반호텔,194574.530081333,450458.653697609,126.93649584223978,37.55638406792519,서울특별시
78,1,60.8,서울특별시 서대문구 수색로4길 3-12 (남가좌동),서울,여관업,192391.505116576,452003.514685941,126.91177357540825,37.57028749469837,서울특별시
79,1,757.39,서울특별시 중구 소공로3길 35 (회현동1가 1층~4층),남산힐호텔,여관업,198377.957436186,450478.029119646,126.9795406427367,37.55657344249344,서울특별시
81,1,214.14,서울특별시 중랑구 망우로 479 (망우동),꿈의궁전,여관업,209231.766994785,455399.390849264,127.10243916085187,37.600870146710065,서울특별시
82,1,1730.0,서울특별시 서대문구 연세로2마길 20 (대현동),앨리(ALLEY),일반호텔,194835.324323155,450643.798149669,126.9394460302619,37.55805371610057,서울특별시
83,1,38.82,서울특별시 강북구 삼양로54길 7 (미아동),샤인2,여관업,201608.913495547,458029.512359335,127.01612262586934,37.624611407121314,서울특별시
84,1,37.82,서울특별시 관악구 원신2길 16-5 (신림동),경남여인숙,여인숙업,193973.523870439,441047.593004422,126.92977196640895,37.47158701825899,서울특별시
85,1,149.75,서울특별시 강서구 곰달래로15길 43 (화곡동),보성장,여관업,185729.290624774,447764.779091241,126.83644370773835,37.53201746531336,서울특별시
87,1,193.38,서울특별시 광진구 용마산로 17-1 (중곡동),이화장여관,여관업,207708.547487608,450339.074193646,127.08513730179061,37.555291325357665,서울특별시
88,1,341.15,서울특별시 노원구 동일로 1035 (공릉동),큐티모텔,여관업,206431.695794595,457803.456864964,127.07075176326559,37.622553950543654,서울특별시
89,1,96.17,서울특별시 구로구 경서로 82-4 (고척동),신진,여인숙업,187643.287040341,444626.783638857,126.85815102776075,37.50377208870462,서울특별시
90,1,2884.95,서울특별시 동대문구 장한로21길 8 (장안동),호텔 시그니처,여관업,206091.537162593,451990.224278208,127.06685081863978,37.570179986682355,서울특별시
92,1,790.7,서울특별시 구로구 구로동로25길 26 (구로동),모텔봄 남구로점,여관업,189527.815323772,443176.778672291,126.87948468949067,37.490731005122676,서울특별시
93,1,1324.0,서울특별시 서대문구 신촌로 145 (대현동),호텔굳타임,여관업,194816.290550807,450504.470834344,126.93923160939619,37.55679828354931,서울특별시
94,1,186.21,서울특별시 구로구 구로동로22길 17-5 (구로동),제일모텔,여인숙업,189799.424579698,443065.086500075,126.88255745431225,37.48972771749956,서울특별시
95,1,1160.8,서울특별시 관악구 승방2길 7 (남현동),메트로21,여관업,198252.087552207,441329.737398055,126.97813866523482,37.47414743044327,서울특별시
97,1,882.0,서울특별시 노원구 노해로75길 14-7 (상계동),노원모텔,여관업,205025.562497705,461355.195260713,127.0548480310762,37.65456295709934,서울특별시
99,1,714.8,서울특별시 구로구 경인로22길 8 (오류동),가든파크,여관업,186153.827665695,443724.701987566,126.84132318716804,37.49562314375213,서울특별시
102,1,248.36,서울특별시 도봉구 도봉로 739 (도봉동),럭스,여관업,203757.898148713,463128.847136861,127.04049149465385,37.670549061721026,서울특별시
103,1,313.5,서울특별시 양천구 오목로 184 부곡빌딩 3~4층 (신정동),모텔메종,여관업,187362.453044736,446988.686939983,126.85493417083207,37.525048868563026,서울특별시
104,1,283.88,서울특별시 양천구 곰달래로 33 2층 (신월동),태양장여관,여관업,185469.109541377,447552.415105958,126.83350432648385,37.53010000777705,서울특별시
105,1,3042.91,서울특별시 강북구 삼양로 500-18 (수유동),리치 다이아몬드,관광호텔,201305.455244726,460570.957809466,127.0126894490872,37.64750972615965,서울특별시
108,1,321.23,서울특별시 광진구 용마산로 19 (중곡동),헤나모텔,여관업,207706.333240388,450355.34449522,127.08511241209678,37.555437937380724,서울특별시
109,1,232.05,서울특별시 서대문구 신촌로9길 4 (창천동),테마,여인숙업,193932.995621497,450540.843640068,126.9292346681293,37.557120546943274,서울특별시
110,1,6240.24,서울특별시 구로구 경인로20가길 19 (오류동 코업시티호텔 스테이코),코업시티호텔,숙박업(생활),186211.713224521,443744.926320387,126.84197738617834,37.49580623389998,서울특별시
112,1,300.84,서울특별시 관악구 신림로64길 36 (신림동),쉘부르,여관업,193889.472977247,442534.15825806,126.92880934762528,37.484980434713655,서울특별시
114,1,144.08,서울특별시 서대문구 증가로 261 (북가좌동),백련장,여관업,192070.057430303,453507.391585172,126.90811855854813,37.58383447857693,서울특별시
115,1,371.97,서울특별시 구로구 경인로 226-34 (오류동),폭스모텔,여관업,186316.340633311,443804.821333588,126.84315941477138,37.49634744838377,서울특별시
116,1,1076.62,서울특별시 구로구 경인로20나길 44 (오류동),호텔 레몬트리,여관업,185928.587749649,443582.790892434,126.83877886171422,37.4943411118062,서울특별시
117,1,406.0,서울특별시 구로구 구로동로25길 30 (구로동),쥬얼리,여관업,189510.541345748,443175.652617183,126.87928938102274,37.490720662263,서울특별시
118,1,319.34,서울특별시 동작구 등용로14길 44 (대방동),시티모텔,여관업,194088.532733646,445530.314605698,126.93103571081167,37.51197706236107,서울특별시
119,1,67.11,서울특별시 구로구 구로동로25길 10-11 (구로동),목화장,여인숙업,189595.431057946,443189.212777791,126.88024907411857,37.49084380468858,서울특별시
120,1,141.92,서울특별시 구로구 구로동로29길 24 (구로동),대원,여인숙업,189558.770504192,443204.891120257,126.87983431248647,37.490984650210805,서울특별시
122,1,144.47,서울특별시 구로구 구로동로21길 26-15 (구로동),우림장,여인숙업,189561.654576792,443100.649759848,126.87986841095326,37.49004547016492,서울특별시
123,1,95.87,서울특별시 구로구 도림로12길 25 (구로동),동일장,여인숙업,190158.746449765,442717.730352679,126.88662508651977,37.486601964153024,서울특별시
124,1,126.22,서울특별시 구로구 구로동로7길 22 (구로동),연빈모텔,여인숙업,189768.185900899,442632.084590739,126.88221028314462,37.485826028209665,서울특별시
125,1,67.97,서울특별시 강북구 솔매로45길 102-2 (미아동),우리장여관,여관업,202041.223242953,458689.377046325,127.02102149281066,37.630555822355426,서울특별시
126,1,167.27,서울특별시 구로구 구로동로17길 8-3 (구로동),대교장,여인숙업,189666.389024952,442937.541378719,126.88105498268348,37.48857705055232,서울특별시
127,1,41.32,서울특별시 구로구 구로동로25길 5-8 (구로동),산호,여인숙업,189625.556243352,443116.924688477,126.88059073842527,37.49019283105489,서울특별시
128,1,47.93,서울특별시 구로구 구로동로26길 55-8 (구로동),충남,여인숙업,189986.432015309,443125.781587916,126.88467117254119,37.49027663765865,서울특별시
129,1,189.42,서울특별시 구로구 구로동로35길 13 (구로동),삼화,여인숙업,189569.973156004,443496.775934375,126.87995682592583,37.49361465377075,서울특별시
131,1,56.0,서울특별시 구로구 도림로 8-1 (구로동),상하,여인숙업,189925.985866309,442579.676677341,126.88399520306905,37.48535557780471,서울특별시
132,1,565.92,서울특별시 강서구 곰달래로 247 (화곡동),킴스테이9,여관업,187603.510830914,447779.669323455,126.85764775367284,37.53217883941629,서울특별시
134,1,288.08,서울특별시 서대문구 응암로1길 3 (북가좌동),제이모텔,여관업,192112.287100613,453184.6288221,126.908600164497,37.580926800244455,서울특별시
136,1,657.8,서울특별시 강동구 진황도로23길 12 (천호동),M모텔,여관업,211399.645032098,448591.463790306,127.12688320247558,37.539507550586,서울특별시
137,1,522.49,서울특별시 강남구 도곡로 220 (도곡동),호텔데미안,여관업,203739.7615536,443388.162252888,127.04018694591568,37.49268833121247,서울특별시
139,1,170.78,서울특별시 종로구 숭인동길 46 (숭인동),은진모텔,여관업,201890.636280279,452750.27617696,127.0193007390765,37.57704585976239,서울특별시
142,1,1831.98,서울특별시 종로구 수표로18길 15-1 (관수동),더포스트 호텔,일반호텔,199095.639005149,451905.388154668,126.9876610568839,37.56943482476445,서울특별시
143,1,414.38,서울특별시 종로구 창경궁로 145-3 (원남동),은성,숙박업(생활),199661.516842945,452556.775956741,126.99406607348067,37.57530416953364,서울특별시
145,1,1690.67,서울특별시 종로구 창경궁로16가길 9 케니스토리 인 종로5가 (연지동),호텔파이종로,일반호텔,199887.961702466,452434.652178591,126.99662951478888,37.57420392108277,서울특별시
146,1,45284.0,서울특별시 종로구 인사동길 49 (관훈동),나인트리 프리미어 호텔 인사동,관광호텔,198498.918632911,452473.403750001,126.98090535217179,37.57455175443343,서울특별시
147,1,13308.83,서울특별시 종로구 율곡로 180 (원남동),오라카이 대학로 호텔,일반호텔,199821.363678095,452603.475535058,126.99587556375758,37.57572498279619,서울특별시
148,1,1326.99,서울특별시 종로구 종로35가길 7-3 (효제동),청원 NEST,숙박업(생활),200303.66392064,452208.521085446,127.00133522390766,37.57216649408256,서울특별시
150,1,174.64,서울특별시 종로구 삼일대로17길 47-1 대한방직협회신관 5층 (관철동),핑크빌,숙박업 기타,198600.653290221,451865.553162137,126.98205821538333,37.569075262817066,서울특별시
152,1,1843.53,서울특별시 종로구 율곡로 228 glue hotel (이화동),글루호텔,관광호텔,200280.218939597,452611.575936538,127.0010699505932,37.575797973229506,서울특별시
153,1,111.47,서울특별시 종로구 창경궁로33길 5 (명륜2가),나무와 숲,여관업,199851.446704317,453517.060827965,126.99621584739016,37.58395627023851,서울특별시
154,1,5971.04,서울특별시 종로구 돈화문로11길 37 (낙원동),목시 서울 인사동 호텔,관광호텔,198988.983646221,452223.097221066,126.98645332064626,37.572297226501746,서울특별시
155,1,311.6,서울특별시 종로구 종로12길 21 평구빌딩 5층 (관철동),유에이치 스위트 종각 5F,숙박업(생활),198692.627926952,451865.694333484,126.98309930404072,37.56907667627836,서울특별시
156,1,311.23,서울특별시 종로구 종로12길 21 평구빌딩 3층 (관철동),유에이치스위트 광화문,숙박업(생활),198692.627926952,451865.694333484,126.98309930404072,37.56907667627836,서울특별시
158,1,311.98,서울특별시 종로구 종로12길 21 평구빌딩 4층 (관철동),유에이치 스위트 종각 4F,숙박업(생활),198692.627926952,451865.694333484,126.98309930404072,37.56907667627836,서울특별시
160,1,71.08,서울특별시 종로구 지봉로12가길 63 영진여관 (숭인동),영진모텔,숙박업 기타,201378.94229242,452482.200375273,127.01350762113522,37.57463140363522,서울특별시
162,1,1246.1,서울특별시 종로구 종로18길 9-6 (관수동),그리드인,숙박업(생활),199166.406978371,451929.95817823,126.988462074906,37.56965626943475,서울특별시
163,1,785.33,서울특별시 종로구 삼일대로17길 20-3 헤리티지호텔 (관철동),헤리티지31호텔 (HOTEL HERITAGE31),숙박업 기타,198721.691863331,451900.077018803,126.98342822464605,37.569386502987335,서울특별시
164,1,582.17,서울특별시 종로구 동순라길 98 (원남동),종로 스테이,숙박업(생활),199591.565032065,452530.682866041,126.9932742184891,37.57506904086898,서울특별시
166,1,425.02,서울특별시 종로구 우정국로2길 29 4~5층 (관철동),UH SUITE,숙박업(생활),198581.07505765,451932.290554746,126.98183646842845,37.56967652743871,서울특별시
167,1,1299.31,서울특별시 종로구 돈화문로11나길 63 (익선동),구름재,숙박업 기타,198995.160911349,452541.684613522,126.98652278140457,37.57516766595563,서울특별시
168,1,138.75,서울특별시 종로구 종로60길 9 (숭인동),삼오여관,여관업,201575.478885578,452329.604243868,127.01573212953974,37.57325623043108,서울특별시
171,1,579.37,서울특별시 종로구 우정국로2길 34 4~6층 (관철동),엠제이 스테이,여관업,198600.297703408,451907.673521567,126.98205410630197,37.56945476166485,서울특별시
173,1,82.51,서울특별시 종로구 삼일대로19길 22 4층 (관철동),어 베터 플레이스 (A BETTER PLACE),숙박업(생활),198724.740257195,451930.754248234,126.98346267445052,37.5696629055913,서울특별시
175,1,2414.32,서울특별시 종로구 수표로18길 28 (관수동),호텔케이월드(청계),일반호텔,199159.58483588,451879.903244269,126.9883849141542,37.569205273777726,서울특별시
180,1,151.96,서울특별시 종로구 종로46길 22 임진빌딩 (창신동),24guesthouse동대문마켓점,관광호텔,200833.121381281,452040.323909642,127.00732838577343,37.5706507685696,서울특별시
181,1,292.8,서울특별시 종로구 종로16길 32-4 동산빌딩 (관철동),호스텔 클로이,관광호텔,198924.493311656,451826.54074884,126.98572391987058,37.568724223159904,서울특별시
183,1,385.19,서울특별시 종로구 종로54길 9-10 23층 (창신동),동대문 서울 달빛,관광호텔,201214.620228217,452180.406567952,127.01164699813438,37.57191249901343,서울특별시
185,1,588.1,서울특별시 종로구 청계천로 61 관철동 빌딩 (관철동),호스텔 하루,관광호텔,198545.22241783,451854.820889784,126.98143079869325,37.56897847659336,서울특별시
188,1,348.6,서울특별시 종로구 창경궁로 224 23층 (명륜4가 서울씨티빌딩),호스텔 데이,관광호텔,199747.024385135,453304.910568114,126.99503371599896,37.58204479602324,서울특별시
191,1,2507.0,서울특별시 종로구 종로66가길 21 (숭인동),서울앤호텔 동대문,관광호텔,201770.687981914,452337.690748925,127.01794190306498,37.57332874801868,서울특별시
192,1,41730.0,서울특별시 종로구 청계천로 279 (종로6가),(주) 동승 JW메리어트 동대문 스퀘어 서울,관광호텔,200717.7490316,452011.865092338,127.0060223981139,37.57039444707672,서울특별시
194,1,14346.3,서울특별시 종로구 삼일대로30길 31 (익선동),호텔 이비스앰배서더 인사동,관광호텔,198999.525786224,452458.391334878,126.98657231375647,37.57441720920215,서울특별시
195,1,2704.0,서울특별시 종로구 율곡로 164 호텔고궁 (원남동),고궁호텔,관광호텔,199644.636812632,452623.198142845,126.99387494931786,37.575902617343104,서울특별시
197,1,1997.89,서울특별시 종로구 난계로29길 19-11 (숭인동),루미아호텔,관광호텔,201895.419403144,452395.129773561,127.01935399968563,37.57384602696751,서울특별시
198,1,1353.48,서울특별시 종로구 율곡로10길 11 셀립 순라 (권농동),셀립 순라,관광호텔,199156.623916493,452747.807991092,126.98835032400613,37.57702498415355,서울특별시
199,1,2996.75,서울특별시 종로구 난계로 241 (숭인동),아이비씨호텔,관광호텔,201949.270716491,452329.735166543,127.01996342989425,37.57325672121393,서울특별시
200,1,4543.43,서울특별시 종로구 인사동길 20-9 (인사동),호텔쿠레타케소,관광호텔,198797.815432789,452231.193562946,126.98428932220413,37.57236993054434,서울특별시
201,1,1603.84,서울특별시 종로구 돈화문로11길 33 (낙원동),메이커스호텔,관광호텔,199006.632077166,452230.869107906,126.98665308600765,37.57236727067274,서울특별시
202,1,9968.21,서울특별시 종로구 창경궁로 106 호텔아트리움 (인의동),호텔 아트리움,관광호텔,199764.69151091,452177.255224359,126.99523419146419,37.57188477475612,서울특별시
203,1,234.71,서울특별시 종로구 돈화문로 66 원광빌딩 (와룡동),Hostel Tommy 호스텔 토미,관광호텔,199153.425066203,452459.177175342,126.98831447005406,37.57442445458047,서울특별시
204,1,45510.23,서울특별시 종로구 인사동4길 18 로담코 인사빌딩 (낙원동),오라카이 인사동 스위츠,숙박업(생활),198811.497417806,452301.907780717,126.98444407875395,37.57300707555326,서울특별시
205,1,860.92,서울특별시 종로구 삼일대로32가길 20 (익선동),ICON,관광호텔,198951.339009067,452506.320099222,126.98602676122378,37.57484898429779,서울특별시
207,1,15679.42,서울특별시 종로구 인사동5길 38 관훈빌딩(센터마크호텔) (관훈동),센터마크호텔,관광호텔,198534.549198735,452256.166993396,126.98130914817334,37.57259453848548,서울특별시
208,1,956.0,서울특별시 종로구 삼일대로32가길 33 (익선동),호텔 다다-인사,관광호텔,199006.378605147,452484.083300535,126.9866498513668,37.57464869844043,서울특별시
209,1,1481.0,서울특별시 종로구 돈화문로 85 (와룡동),호스텔코리아,관광호텔,199074.670635062,452648.894407231,126.98742270477328,37.576133701238064,서울특별시
210,1,365.04,서울특별시 종로구 삼일대로32가길 38 (익선동),익선스테이,숙박업(생활),199022.300982384,452472.976006603,126.98683011082464,37.574548641286945,서울특별시
212,1,2908.49,서울특별시 종로구 난계로29길 73 (숭인동),호텔 DM,관광호텔,201643.277882724,452339.843125652,127.0164996319765,37.57334836779133,서울특별시
213,1,270.51,서울특별시 종로구 청계천로 97-6 (관철동),호텔 프렌즈,숙박업 기타,198908.283881623,451804.898052916,126.98554047537134,37.56852920483085,서울특별시
214,1,1967.83,서울특별시 종로구 인사동7길 26 (관훈동),호텔썬비,관광호텔,198586.86523867,452307.07147577,126.98190125464724,37.57305326690932,서울특별시
215,1,981.57,서울특별시 종로구 삼일대로28길 14 (낙원동),탑호텔 앤 레지던스,숙박업(생활),198942.104381608,452338.012112673,126.98592248122057,37.57333253943771,서울특별시
217,1,198.0,,은하여관,여관업,192027.319788663,444451.202532671,126.9077338103167,37.50223865991848,서울특별시
218,1,837.14,서울특별시 서대문구 이화여대1길 42-3 (대현동),비욘드 스위트(BEYOND SUITE),숙박업(생활),194928.380121094,450562.353002856,126.94049977149632,37.55732042711877,서울특별시
219,1,111.95,서울특별시 종로구 종로65길 12-28 (숭인동),동미,여관업,201762.078531557,452561.884668254,127.01784496353804,37.575348722626025,서울특별시
220,1,1684.34,서울특별시 종로구 수표로22길 6 (낙원동),호텔누누,여관업,199017.61283129,452077.141477996,126.98677760543272,37.57098221615202,서울특별시
221,1,223.41,서울특별시 종로구 삼일대로32가길 50 (익선동),SAE WHA HOSTEL,여관업,199075.881802633,452493.553502577,126.98743662509655,37.574734100962594,서울특별시
222,1,734.57,서울특별시 종로구 돈화문로11가길 83 (운니동),쿠즈호텔,여관업,199045.278767531,452673.550094407,126.98708994359404,37.57635581372701,서울특별시
223,1,3739.93,서울특별시 종로구 종로16길 28 (관철동),몽호텔,여관업,198913.46106755,451841.972789349,126.98559901890648,37.56886325030217,서울특별시
224,1,1396.67,서울특별시 종로구 종로35길 10 (효제동),호텔 케이월드(종로5가),여관업,200292.328945373,452150.567369851,127.00120689656211,37.57164434110298,서울특별시
227,1,93.62,서울특별시 종로구 종로46가길 20 (창신동),순안,여인숙업,200950.682314675,452062.793422852,127.0086591489975,37.57085311059942,서울특별시
229,1,299.77,서울특별시 종로구 종로17길 46 (낙원동),달지 게스트하우스,여관업,198901.619613483,452209.745850827,126.98546439911577,37.57217682618074,서울특별시
230,1,685.64,서울특별시 용산구 보광로 103-2 소망빌딩 1층~4층 (이태원동),에이치호스텔(H호스텔),관광호텔,199451.81421534,447757.249356311,126.9916961938229,37.53206077529231,서울특별시
231,1,48.53,서울특별시 종로구 종로44길 22 (창신동),BM,여관업,200945.317610606,452035.648626273,127.00859839023416,37.57060854441756,서울특별시
232,1,504.2,서울특별시 종로구 창경궁로 135-9 (원남동),호텔 제로,여관업,199652.460244942,452476.413294658,126.99396359571182,37.57458010820163,서울특별시
233,1,892.86,서울특별시 종로구 종로 69 (종로2가),YMCA관광호텔,관광호텔,198630.79627088,452035.412646906,126.9823990809181,37.57060572375323,서울특별시
235,1,44.42,서울특별시 종로구 종로67길 3-6 (숭인동),진흥,여인숙업,201764.964461112,452538.423497008,127.01787757858645,37.57513733516701,서울특별시
236,1,40.32,서울특별시 종로구 종로67길 3-12 (숭인동),수정,여인숙업,201741.280256182,452520.911972015,127.01760942808775,37.57497960198236,서울특별시
237,1,229.13,서울특별시 종로구 종로 322-6 (창신동),오마이호텔,여관업,201118.83998596,452189.493862193,127.01056280431928,37.57199448898936,서울특별시
239,1,166.32,서울특별시 광진구 면목로 183-1 (중곡동),라마,여관업,207257.069658853,451928.745163603,127.08004341666314,37.56961770707523,서울특별시
241,1,250.0,서울특별시 동대문구 천호대로45가길 46 (용두동),우정파크,여관업,203593.736183803,452667.529627116,127.03858029938688,37.576295374032625,서울특별시
242,1,131.48,서울특별시 종로구 창경궁로 229-8 (명륜4가),쉘라근,여관업,199732.87737427,453387.842466373,126.99487351636671,37.58279199589962,서울특별시
243,1,308.58,서울특별시 종로구 종로12길 6-11 (관철동),한평,여관업,198606.940890749,451936.194128121,126.98212924626469,37.56971173944541,서울특별시
244,1,208.0,서울특별시 종로구 종로8길 15 4~5층 (관철동),케이게스트하우스인사동2,숙박업 기타,198527.201079961,451901.155059874,126.98122671283222,37.569395912051476,서울특별시
245,1,6629.01,서울특별시 종로구 청계천로 117 (관수동),호텔베뉴지,관광호텔,199121.144814384,451827.704774757,126.9879498662158,37.56873493320662,서울특별시
246,1,44.98,서울특별시 종로구 종로46가길 16 (창신동),현대,여인숙업,200946.741250373,452072.592767941,127.0086145496164,37.57094140528958,서울특별시
247,1,116.34,서울특별시 종로구 종로36가길 16 (종로5가),인터넷모텔,여인숙업,200355.395200756,452033.634522113,127.0019207408866,37.570590772632926,서울특별시
248,1,98.09,서울특별시 종로구 종로43길 5 (종로6가),저스트포유(JUST4U),여관업,200587.534573427,452143.046778428,127.00454852850466,37.57157646122754,서울특별시
249,1,635.24,서울특별시 종로구 종로66가길 14 (숭인동),승학,여관업,201794.043756517,452374.235057615,127.01820637541071,37.57365796409354,서울특별시
250,1,457.05,서울특별시 종로구 수표로22길 10 (낙원동),호텔팝3,여관업,199037.965790103,452088.363309685,126.98700797694146,37.571083346389216,서울특별시
251,1,114.01,서울특별시 종로구 대학로2길 25 (효제동),스타호스텔 동대문점(star hostel dongdaemun),여관업,200231.183629181,452153.237057111,127.00051475091294,37.5716684077448,서울특별시
252,1,245.86,서울특별시 종로구 보문로7길 6-15 (숭인동),리치하우스,여관업,201896.945381012,452832.133499187,127.01937236590238,37.57778337090503,서울특별시
253,1,1048.7,서울특별시 종로구 새문안로5길 5-3 (당주동),광화장,여관업,197684.074621428,452062.999405281,126.97168254198367,37.570852317604384,서울특별시
254,1,46.86,서울특별시 종로구 종로46가길 17 (창신동),동해,여인숙업,200957.188003774,452077.703857454,127.008732808774,37.57098744552317,서울특별시
255,1,1228.72,서울특별시 종로구 율곡로6길 13-3 (운니동),노블관광호텔,관광호텔,199016.856080944,452710.006795455,126.9867681351302,37.57668425196754,서울특별시
256,1,1985.64,서울특별시 종로구 수표로28길 12-5 (낙원동),시네마모텔,여관업,198975.358071696,452321.804010375,126.98629893536939,37.573186546379084,서울특별시
257,1,33.92,서울특별시 종로구 종로46가길 15-4 (창신동),미니호텔달콤2,여인숙업,200967.65157542,452081.851413644,127.00885125726651,37.571024804303505,서울특별시
258,1,27915.84,서울특별시 종로구 새문안로 97 10~25층 (당주동),포시즌스 호텔 서울(Fourseasons Hotel Seoul),관광호텔,197764.0,452030.0,126.97258736662342,37.570555200012585,서울특별시
259,1,112.41,서울특별시 종로구 보문로1길 7-6 흥인여관 (숭인동),스카이스테이,여관업,201906.310361364,452675.03407154,127.01947798867373,37.57636790703772,서울특별시
260,1,253.01,서울특별시 종로구 종로51나길 6 (창신동),더 베이지,여관업,201007.478785592,452269.821993742,127.00930232703479,37.57271835620652,서울특별시
261,1,301.56,서울특별시 종로구 종로46가길 10 (창신동),별장,여관업,200925.680900177,452070.358268706,127.00837615252065,37.57092129264627,서울특별시
262,1,746.6,서울특별시 종로구 통일로 220 (교북동4543),독립문호텔,여관업,196404.765774122,452269.075884037,126.95720028566593,37.572704847681074,서울특별시
263,1,221.48,서울특별시 종로구 종로57길 34-8 (숭인동),호스텔 바닐라 2,여관업,201372.234018674,452512.140452702,127.01343173589434,37.5749011694579,서울특별시
264,1,43.5,서울특별시 종로구 종로48길 26-4 (창신동),미니호텔달콤1,여인숙업,200980.101255968,452085.929301194,127.00899218775966,37.57106153328745,서울특별시
265,1,143.77,서울특별시 종로구 보문로1길 7-20 (숭인동),만남모텔,여관업,201893.738258992,452651.608656073,127.01933560890399,37.57615687214278,서울특별시
266,1,964.08,서울특별시 종로구 종로48길 12 12층 (창신동),글로벌인 동대문 시티데이즈 인,일반호텔,200964.684774217,452138.719846742,127.00881774406285,37.571537184844296,서울특별시
267,1,254.93,서울특별시 종로구 율곡로10길 17 (권농동),순라,여관업,199216.407655,453014.542654,126.98902679771773,37.5794282850179,서울특별시
268,1,101.44,서울특별시 종로구 종로65가길 17 (숭인동),별궁여관,여인숙업,201633.279359918,452519.372472249,127.01638683325606,37.57496592151631,서울특별시
269,1,370.27,서울특별시 종로구 수표로28길 12-3 (낙원동),알게호(Rgeho),여관업,198978.999914008,452305.093283514,126.98634018549505,37.57303598911795,서울특별시
270,1,76.17,서울특별시 종로구 종로48길 29-2 (창신동),호텔 화(Hotel FA),여인숙업,201013.648756513,452116.477215734,127.00937197176191,37.57133673232562,서울특별시
271,1,237.18,서울특별시 종로구 인사동길 22-7 (낙원동),동신,여관업,198765.131866026,452303.478299147,126.9839192225792,37.57302116150278,서울특별시
272,1,79.34,서울특별시 종로구 자하문로1나길 6 (체부동),나그네 하우스,여관업,197429.236122998,452722.801883641,126.96879550797549,37.57679636038632,서울특별시
274,1,317.85,서울특별시 종로구 성균관로1길 6-2 (명륜3가),브릭스,여관업,199759.348609661,453458.732224846,126.99517317779579,37.58343071183648,서울특별시
